Owner,Kind,Constant,Value,Description
WdLanguageID,Enumeration,wdSwedish,1053,Swedish language.
WdLanguageID,Enumeration,wdSyriac,1114,Syriac language.
WdLanguageID,Enumeration,wdTajik,1064,Tajik language.
WdLanguageID,Enumeration,wdTamazight,1119,Tamazight language.
WdLanguageID,Enumeration,wdTamazightLatin,2143,Tamazight Latin language.
WdLanguageID,Enumeration,wdTamil,1097,Tamil language.
WdLanguageID,Enumeration,wdTatar,1092,Tatar language.
WdLanguageID,Enumeration,wdTelugu,1098,Telugu language.
WdLanguageID,Enumeration,wdThai,1054,Thai language.
WdLanguageID,Enumeration,wdTibetan,1105,Tibetan language.
WdLanguageID,Enumeration,wdTigrignaEthiopic,1139,Tigrigna Ethiopic language.
WdLanguageID,Enumeration,wdTigrignaEritrea,2163,Tigrigna Eritrea language.
WdLanguageID,Enumeration,wdTsonga,1073,Tsonga language.
WdLanguageID,Enumeration,wdTswana,1074,Tswana language.
WdLanguageID,Enumeration,wdTurkish,1055,Turkish language.
WdLanguageID,Enumeration,wdTurkmen,1090,Turkmen language.
WdLanguageID,Enumeration,wdUkrainian,1058,Ukrainian language.
WdLanguageID,Enumeration,wdUrdu,1056,Urdu language.
WdLanguageID,Enumeration,wdUzbekCyrillic,2115,Uzbek Cyrillic language.
WdLanguageID,Enumeration,wdUzbekLatin,1091,Uzbek Latin language.
WdLanguageID,Enumeration,wdVenda,1075,Venda language.
WdLanguageID,Enumeration,wdVietnamese,1066,Vietnamese language.
WdLanguageID,Enumeration,wdWelsh,1106,Welsh language.
WdLanguageID,Enumeration,wdXhosa,1076,Xhosa language.
WdLanguageID,Enumeration,wdYi,1144,Yi language.
WdLanguageID,Enumeration,wdYiddish,1085,Yiddish language.
WdLanguageID,Enumeration,wdYoruba,1130,Yoruba language.
WdLanguageID,Enumeration,wdZulu,1077,Zulu language.
WdLanguageID2000,Enumeration,wdChineseHongKong,3076,
WdLanguageID2000,Enumeration,wdChineseMacao,5124,
WdLanguageID2000,Enumeration,wdEnglishTrinidad,11273,
WdLayoutMode,Enumeration,wdLayoutModeDefault,0,No grid is used to lay out text.
WdLayoutMode,Enumeration,wdLayoutModeGrid,1,"Text is laid out on a grid; the user specifies the number of lines and the number of characters per line. As the user types, Microsoft Word doesn't automatically align characters with gridlines."
WdLayoutMode,Enumeration,wdLayoutModeLineGrid,2,"Text is laid out on a grid; the user specifies the number of lines, but not the number of characters per line."
WdLayoutMode,Enumeration,wdLayoutModeGenko,3,"Text is laid out on a grid; the user specifies the number of lines and the number of characters per line. As the user types, Microsoft Word automatically aligns characters with gridlines."
WdLetterheadLocation,Enumeration,wdLetterTop,0,At the top of the letter.
WdLetterheadLocation,Enumeration,wdLetterBottom,1,At the bottom of the letter.
WdLetterheadLocation,Enumeration,wdLetterLeft,2,To the left of the letter.
WdLetterheadLocation,Enumeration,wdLetterRight,3,To the right of the letter.
WdLetterStyle,Enumeration,wdFullBlock,0,Full block.
WdLetterStyle,Enumeration,wdModifiedBlock,1,Modified block.
WdLetterStyle,Enumeration,wdSemiBlock,2,Semi-block.
WdLigatures,Enumeration,wdLigaturesNone,0,Does not apply any ligatures to the font.
WdLigatures,Enumeration,wdLigaturesStandard,1,"Applies standard ligatures to the font. Standard ligatures are designed to enhance readability. Standard ligatures in Latin languages include ""fi"", ""fl"", and ""ff"", for example."
WdLigatures,Enumeration,wdLigaturesContextual,2,"Applies contextual ligatures to the font. Contextual ligatures are often designed to enhance readability, but may also be solely ornamental. Contextual ligatures may also be contextual alternates."
WdLigatures,Enumeration,wdLigaturesHistorical,4,"Applies historical ligatures to the font. Historical ligatures are similar to standard ligatures in that they were originally intended to improve the readability of the font, but may look archaic to the modern reader."
WdLigatures,Enumeration,wdLigaturesDiscretional,8,Applies discretional ligatures to the font. Discretional ligatures are most often designed to be ornamental at the discretion of the type developer.
WdLigatures,Enumeration,wdLigaturesStandardContextual,3,Applies standard and contextual ligatures to the font.
WdLigatures,Enumeration,wdLigaturesStandardHistorical,5,Applies standard and historical ligatures to the font.
WdLigatures,Enumeration,wdLigaturesContextualHistorical,6,Applies contextual and historical ligatures to the font.
WdLigatures,Enumeration,wdLigaturesStandardDiscretional,9,Applies standard and discretional ligatures to the font.
WdLigatures,Enumeration,wdLigaturesContextualDiscretional,10,Applies contextual and discretional ligatures to the font.
WdLigatures,Enumeration,wdLigaturesHistoricalDiscretional,12,Applies historical and discretional ligatures to the font.
WdLigatures,Enumeration,wdLigaturesStandardContextualHistorical,7,"Applies standard, contextual, and historical ligatures to the font."
WdLigatures,Enumeration,wdLigaturesStandardContextualDiscretional,11,"Applies standard, contextual and discretional ligatures to the font."
WdLigatures,Enumeration,wdLigaturesStandardHistoricalDiscretional,13,Applies standard historical and discretional ligatures to the font.
WdLigatures,Enumeration,wdLigaturesContextualHistoricalDiscretional,14,"Applies contextual, historical, and discretional ligatures to a font."
WdLigatures,Enumeration,wdLigaturesAll,15,Applies all types of ligatures to the font.
WdLineEndingType,Enumeration,wdCRLF,0,Carriage return plus line feed.
WdLineEndingType,Enumeration,wdCROnly,1,Carriage return only.
WdLineEndingType,Enumeration,wdLFOnly,2,Line feed only.
WdLineEndingType,Enumeration,wdLFCR,3,Line feed plus carriage return.
WdLineEndingType,Enumeration,wdLSPS,4,Not supported.
WdLineSpacing,Enumeration,wdLineSpaceSingle,0,Single spaced. default
WdLineSpacing,Enumeration,wdLineSpace1pt5,1,Space-and-a-half line spacing. Spacing is equivalent to the current font size plus 6 points.
WdLineSpacing,Enumeration,wdLineSpaceDouble,2,Double spaced.
WdLineSpacing,Enumeration,wdLineSpaceAtLeast,3,Line spacing is always at least a specified amount. The amount is specified separately.
WdLineSpacing,Enumeration,wdLineSpaceExactly,4,Line spacing is only the exact maximum amount of space required. This setting commonly uses less space than single spacing.
WdLineSpacing,Enumeration,wdLineSpaceMultiple,5,Line spacing determined by the number of lines indicated.
WdLineStyle,Enumeration,wdLineStyleNone,0,No border.
WdLineStyle,Enumeration,wdLineStyleSingle,1,A single solid line.
WdLineStyle,Enumeration,wdLineStyleDot,2,Dots.
WdLineStyle,Enumeration,wdLineStyleDashSmallGap,3,A dash followed by a small gap.
WdLineStyle,Enumeration,wdLineStyleDashLargeGap,4,A dash followed by a large gap.
WdLineStyle,Enumeration,wdLineStyleDashDot,5,A dash followed by a dot.
WdLineStyle,Enumeration,wdLineStyleDashDotDot,6,A dash followed by two dots.
WdLineStyle,Enumeration,wdLineStyleDouble,7,Double solid lines.
WdLineStyle,Enumeration,wdLineStyleTriple,8,Three solid thin lines.
WdLineStyle,Enumeration,wdLineStyleThinThickSmallGap,9,An internal single thin solid line surrounded by a single thick solid line with a small gap between them.
WdLineStyle,Enumeration,wdLineStyleThickThinSmallGap,10,An internal single thick solid line surrounded by a single thin solid line with a small gap between them.
WdLineStyle,Enumeration,wdLineStyleThinThickThinSmallGap,11,An internal single thin solid line surrounded by a single thick solid line surrounded by a single thin solid line with a small gap between all lines.
WdLineStyle,Enumeration,wdLineStyleThinThickMedGap,12,An internal single thin solid line surrounded by a single thick solid line with a medium gap between them.
WdLineStyle,Enumeration,wdLineStyleThickThinMedGap,13,An internal single thick solid line surrounded by a single thin solid line with a medium gap between them.
WdLineStyle,Enumeration,wdLineStyleThinThickThinMedGap,14,An internal single thin solid line surrounded by a single thick solid line surrounded by a single thin solid line with a medium gap between all lines.
WdLineStyle,Enumeration,wdLineStyleThinThickLargeGap,15,An internal single thin solid line surrounded by a single thick solid line with a large gap between them.
WdLineStyle,Enumeration,wdLineStyleThickThinLargeGap,16,An internal single thick solid line surrounded by a single thin solid line with a large gap between them.
WdLineStyle,Enumeration,wdLineStyleThinThickThinLargeGap,17,An internal single thin solid line surrounded by a single thick solid line surrounded by a single thin solid line with a large gap between all lines.
WdLineStyle,Enumeration,wdLineStyleSingleWavy,18,A single wavy solid line.
WdLineStyle,Enumeration,wdLineStyleDoubleWavy,19,Double wavy solid lines.
WdLineStyle,Enumeration,wdLineStyleDashDotStroked,20,"A dash followed by a dot stroke, thus rendering a border similar to a barber pole."
WdLineStyle,Enumeration,wdLineStyleEmboss3D,21,The border appears to have a 3D embossed look.
WdLineStyle,Enumeration,wdLineStyleEngrave3D,22,The border appears to have a 3D engraved look.
WdLineStyle,Enumeration,wdLineStyleOutset,23,The border appears to be outset.
WdLineStyle,Enumeration,wdLineStyleInset,24,The border appears to be inset.
WdLineType,Enumeration,wdTextLine,0,A line of text in the body of the document.
WdLineType,Enumeration,wdTableRow,1,A table row.
WdLineWidth,Enumeration,wdLineWidth025pt,2,0.25 point.
WdLineWidth,Enumeration,wdLineWidth050pt,4,0.50 point.
WdLineWidth,Enumeration,wdLineWidth075pt,6,0.75 point.
WdLineWidth,Enumeration,wdLineWidth100pt,8,1.00 point. default.
WdLineWidth,Enumeration,wdLineWidth150pt,12,1.50 points.
WdLineWidth,Enumeration,wdLineWidth225pt,18,2.25 points.
WdLineWidth,Enumeration,wdLineWidth300pt,24,3.00 points.
WdLineWidth,Enumeration,wdLineWidth450pt,36,4.50 points.
WdLineWidth,Enumeration,wdLineWidth600pt,48,6.00 points.
WdLinkType,Enumeration,wdLinkTypeOLE,0,OLE object.
WdLinkType,Enumeration,wdLinkTypePicture,1,Picture.
WdLinkType,Enumeration,wdLinkTypeText,2,Text.
WdLinkType,Enumeration,wdLinkTypeReference,3,Reference library.
WdLinkType,Enumeration,wdLinkTypeInclude,4,Include file.
WdLinkType,Enumeration,wdLinkTypeImport,5,Import file.
WdLinkType,Enumeration,wdLinkTypeDDE,6,Dynamic Data Exchange.
WdLinkType,Enumeration,wdLinkTypeDDEAuto,7,DDE automatic.
WdLinkType,Enumeration,wdLinkTypeChart,8,Microsoft Excel chart.
WdListApplyTo,Enumeration,wdListApplyToWholeList,0,Entire list.
WdListApplyTo,Enumeration,wdListApplyToThisPointForward,1,From cursor insertion point to end of list.
WdListApplyTo,Enumeration,wdListApplyToSelection,2,Selection.
WdListGalleryType,Enumeration,wdBulletGallery,1,Bulleted list.
WdListGalleryType,Enumeration,wdNumberGallery,2,Numbered list.
WdListGalleryType,Enumeration,wdOutlineNumberGallery,3,Outline numbered list.
WdListLevelAlignment,Enumeration,wdListLevelAlignLeft,0,Left-aligned.
WdListLevelAlignment,Enumeration,wdListLevelAlignCenter,1,Center-aligned.
WdListLevelAlignment,Enumeration,wdListLevelAlignRight,2,Right-aligned.
WdListNumberStyle,Enumeration,wdListNumberStyleArabic,0,Arabic numeric style.
WdListNumberStyle,Enumeration,wdListNumberStyleUppercaseRoman,1,Uppercase Roman style.
WdListNumberStyle,Enumeration,wdListNumberStyleLowercaseRoman,2,Lowercase Roman style.
WdListNumberStyle,Enumeration,wdListNumberStyleUppercaseLetter,3,Uppercase letter style.
WdListNumberStyle,Enumeration,wdListNumberStyleLowercaseLetter,4,Lowercase letter style.
WdListNumberStyle,Enumeration,wdListNumberStyleOrdinal,5,Ordinal style.
WdListNumberStyle,Enumeration,wdListNumberStyleCardinalText,6,Cardinal text style.
WdListNumberStyle,Enumeration,wdListNumberStyleOrdinalText,7,Ordinal text style.
WdListNumberStyle,Enumeration,wdListNumberStyleKanji,10,Kanji style.
WdListNumberStyle,Enumeration,wdListNumberStyleKanjiDigit,11,Kanji Digit style.
WdListNumberStyle,Enumeration,wdListNumberStyleAiueoHalfWidth,12,Aiueo half-width numeric style.
WdListNumberStyle,Enumeration,wdListNumberStyleIrohaHalfWidth,13,Iroha half width style.
WdListNumberStyle,Enumeration,wdListNumberStyleArabicFullWidth,14,Arabic full-width numeric style.
WdListNumberStyle,Enumeration,wdListNumberStyleKanjiTraditional,16,Kanji traditional style.
WdListNumberStyle,Enumeration,wdListNumberStyleKanjiTraditional2,17,Kanji traditional 2 style.
WdListNumberStyle,Enumeration,wdListNumberStyleNumberInCircle,18,Number in circle style.
WdListNumberStyle,Enumeration,wdListNumberStyleAiueo,20,Aiueo numeric style.
WdListNumberStyle,Enumeration,wdListNumberStyleIroha,21,Iroha style.
WdListNumberStyle,Enumeration,wdListNumberStyleArabicLZ,22,Arabic LZ numeric style.
WdListNumberStyle,Enumeration,wdListNumberStyleBullet,23,Bullet style.
WdListNumberStyle,Enumeration,wdListNumberStyleGanada,24,Ganada style.
WdListNumberStyle,Enumeration,wdListNumberStyleChosung,25,Chosung style.
WdListNumberStyle,Enumeration,wdListNumberStyleGBNum1,26,GB numeric 1 style.
WdListNumberStyle,Enumeration,wdListNumberStyleGBNum2,27,GB numeric 2 style.
WdListNumberStyle,Enumeration,wdListNumberStyleGBNum3,28,GB numeric 3 style.
WdListNumberStyle,Enumeration,wdListNumberStyleGBNum4,29,GB numeric 4 style.
WdListNumberStyle,Enumeration,wdListNumberStyleZodiac1,30,Zodiac 1 style.
WdListNumberStyle,Enumeration,wdListNumberStyleZodiac2,31,Zodiac 2 style.
WdListNumberStyle,Enumeration,wdListNumberStyleZodiac3,32,Zodiac 3 style.
WdListNumberStyle,Enumeration,wdListNumberStyleTradChinNum1,33,Traditional Chinese numeric 1 style.
WdListNumberStyle,Enumeration,wdListNumberStyleTradChinNum2,34,Traditional Chinese numeric 2 style.
WdListNumberStyle,Enumeration,wdListNumberStyleTradChinNum3,35,Traditional Chinese numeric 3 style.
WdListNumberStyle,Enumeration,wdListNumberStyleTradChinNum4,36,Traditional Chinese numeric 4 style.
WdListNumberStyle,Enumeration,wdListNumberStyleSimpChinNum1,37,Simplified Chinese numeric 1 style.
WdListNumberStyle,Enumeration,wdListNumberStyleSimpChinNum2,38,Simplified Chinese numeric 2 style.
WdListNumberStyle,Enumeration,wdListNumberStyleSimpChinNum3,39,Simplified Chinese numeric 3 style.
WdListNumberStyle,Enumeration,wdListNumberStyleSimpChinNum4,40,Simplified Chinese numeric 4 style.
WdListNumberStyle,Enumeration,wdListNumberStyleHanjaRead,41,Hanja Read style.
WdListNumberStyle,Enumeration,wdListNumberStyleHanjaReadDigit,42,Hanja Read Digit style.
WdListNumberStyle,Enumeration,wdListNumberStyleHangul,43,Hanqul style.
WdListNumberStyle,Enumeration,wdListNumberStyleHanja,44,Hanja style.
WdListNumberStyle,Enumeration,wdListNumberStyleHebrew1,45,Hebrew 1 style.
WdListNumberStyle,Enumeration,wdListNumberStyleArabic1,46,Arabic 1 numeric style.
WdListNumberStyle,Enumeration,wdListNumberStyleHebrew2,47,Hebrew 2 style.
WdListNumberStyle,Enumeration,wdListNumberStyleArabic2,48,Arabic 2 numeric style.
WdListNumberStyle,Enumeration,wdListNumberStyleHindiLetter1,49,Hindi letter 1 style.
WdListNumberStyle,Enumeration,wdListNumberStyleHindiLetter2,50,Hindi letter 2 style.
WdListNumberStyle,Enumeration,wdListNumberStyleHindiArabic,51,Hindi Arabic style.
WdListNumberStyle,Enumeration,wdListNumberStyleHindiCardinalText,52,Hindi Cardinal text style.
WdListNumberStyle,Enumeration,wdListNumberStyleThaiLetter,53,Thai letter style.
WdListNumberStyle,Enumeration,wdListNumberStyleThaiArabic,54,Thai Arabic style.
WdListNumberStyle,Enumeration,wdListNumberStyleThaiCardinalText,55,Thai Cardinal text style.
WdListNumberStyle,Enumeration,wdListNumberStyleVietCardinalText,56,Vietnamese Cardinal text style.
WdListNumberStyle,Enumeration,wdListNumberStyleLowercaseRussian,58,Lowercase Russian style.
WdListNumberStyle,Enumeration,wdListNumberStyleUppercaseRussian,59,Uppercase Russian style.
WdListNumberStyle,Enumeration,wdListNumberStyleLowercaseGreek,60,Lowercase Greek style.
WdListNumberStyle,Enumeration,wdListNumberStyleUppercaseGreek,61,Uppercase Greek style.
WdListNumberStyle,Enumeration,wdListNumberStyleArabicLZ2,62,Arabic LZ2 numeric style.
WdListNumberStyle,Enumeration,wdListNumberStyleArabicLZ3,63,Arabic LZ3 numeric style.
WdListNumberStyle,Enumeration,wdListNumberStyleArabicLZ4,64,Arabic LZ4 numeric style.
WdListNumberStyle,Enumeration,wdListNumberStyleLowercaseTurkish,65,Lowercase Turkish style.
WdListNumberStyle,Enumeration,wdListNumberStyleUppercaseTurkish,66,Uppercase Turkish style.
WdListNumberStyle,Enumeration,wdListNumberStyleLowercaseBulgarian,67,Lowercase Bulgarian style.
WdListNumberStyle,Enumeration,wdListNumberStyleUppercaseBulgarian,68,Uppercase Bulgarian style.
WdListNumberStyle,Enumeration,wdListNumberStylePictureBullet,249,Picture bullet style.
WdListNumberStyle,Enumeration,wdListNumberStyleLegal,253,Legal style.
WdListNumberStyle,Enumeration,wdListNumberStyleLegalLZ,254,Legal LZ style.
WdListNumberStyle,Enumeration,wdListNumberStyleNone,255,No style applied.
WdListNumberStyleHID,Enumeration,emptyenum,0,
